Gene	granule	basket	astrocyte	oligo	opc
Ush2a	3571.5	3445.5	4211.5	3479.5	3376.25
Stk11ip	4848	4718.25	2916.875	4771	4649.375
Rbm19	6287.375	6146.875	4338.25	2327.875	6099.375
Mterf3	4490.625	2326.625	6652.375	6098	8102.25
Tspan33	5026.25	4891.25	5515.875	4960.125	1903.25
Nampt	2863.5	6626.5	8577.125	6769.75	1847.25
Galnt9	94.25	7103.25	4124.125	7059	6972.25
Zpr1	7764.625	4560.75	2844.25	4111	8745.375
Arrdc1	6033	3859.5	3975.5	5747.125	5625
Kpna4	5877.125	4444.625	8262.125	2764.125	6843.5
Unc5a	2937.375	2231.125	7167.625	6692.625	6618.625
Smoc1	7135.875	7015.375	7514.25	3384.875	395.25
Dram1	4781	4636.75	5266.875	4686.5	2928.375
Cyp4b1	3571.5	3445.5	4211.5	3479.5	3376.25
Adgrl3	10392.25	706.375	3310.5	8965.375	5324.125
Lypd1	6870.75	6753.5	3248.875	6497.125	2656.5
Afap1l2	5682.5	8678.375	8799.875	4266	219
Mrpl33	4149	1414.875	7037.5	6553.375	6478.75
Gnptab	4874	7300.125	4358.75	10561.375	1708.75
Lats1	3730.5	5257.625	7954.625	3872.5	8723.125
Gabrg1	5015.875	4891.875	2217.5	4950	4823
Vps33b	3749.875	7531.5	2666	7549.5	7194.875
Dld	2101.25	3525.125	8297.25	8295.375	5867.875
Cluh	6389.75	5847.625	3072.25	4346.625	6147
Pan2	8057.125	7644.375	3359.375	1841.75	7700.125
Bre	6490.75	2390.25	7679.125	7111.625	3806.75
Gprc5b	8500.125	11300.375	2425.25	2074.125	5409.875
Rassf5	5243.625	1824.875	5562.375	4951.875	4851.25
Knop1	8715.125	8602.375	3496.625	154.75	6194.5
Iqck	8061.875	7928	1118.625	3287.75	6674.25
Dguok	7351.625	8080.875	1853.5	4124.625	7160.875
Itga5	5444.125	849.875	5805.625	5214.375	5127.25
Cdca8	3571.5	3445.5	4211.5	3479.5	3376.25
Rrad	3571.5	3445.5	4211.5	3479.5	3376.25
Gip	3571.5	3445.5	4211.5	3479.5	3376.25
Lrrc6	6646.25	927	5001.375	6417.875	6315.375
Snrnp25	3571.5	3445.5	4211.5	3479.5	3376.25
Pirt	5050.5	4935	2065.875	4992.5	4868.25
Ddx23	7049.25	8259.5	4587.25	4877.5	2488.375
Psors1c2	3571.5	3445.5	4211.5	3479.5	3376.25
Borcs5	7034.875	5676.625	9603.75	1656.375	3598.75
Pink1	3531.5	3984.125	5480.75	7325.875	8664.75
Ccdc113	6589.75	2190.875	6784	3832.125	6206.125
Esrp1	3571.5	3445.5	4211.5	3479.5	3376.25
Ushbp1	3571.5	3445.5	4211.5	3479.5	3376.25
Dhx8	6193	6039.875	5007.375	2666.875	5549.125
Ago1	3170.125	3484.125	7712.125	7632.25	8489.25
Nrsn1	4687.875	3110.5	10291.5	8193.125	3012
Stxbp1	511.5	2927.625	8551.875	8523.125	8204.5
Hlx	3571.5	3445.5	4211.5	3479.5	3376.25
Dhx34	6093.875	5941.5	3155.625	3963.375	5886.625
Ndufaf4	5503.25	3133.875	7513	9360.75	3452.625
Sycn	3571.5	3445.5	4211.5	3479.5	3376.25
Nr4a2	2707.125	8443.875	6424.25	8357.125	976.375
Lrfn1	6350.375	3866.125	7637.875	7299	2156
Crtc2	4289.25	7863.75	4678.875	3252.5	9520
Mcm5	4697.25	4552.625	3571.5	4603.125	4478.5
Slc17a3	3571.5	3445.5	4211.5	3479.5	3376.25
Nccrp1	5036.875	2652.125	5358	4745	4651.375
Pak4	4762.375	4615.75	5245.375	4663.5	3019.375
Asgr1	8327	2542.875	3646.25	11139.875	2988.25
Sdcbp2	6173.25	6012.75	6518.375	1582	4665.75
Itgae	3571.5	3445.5	4211.5	3479.5	3376.25
Mog	7060.25	6931	7407.375	20.25	4026
Samd4b	6229.75	7750.75	6176.125	3318.75	3618
Rplp0	7508.25	5868.625	6277.875	4198	2987.875
Slc35e2	9401.25	5821.5	1951.25	4313.5	7017.75
Emp2	3571.5	3445.5	4211.5	3479.5	3376.25
Gcg	3571.5	3445.5	4211.5	3479.5	3376.25
Cdkn2aip	3280.625	5640.5	6518.5	5954.125	7936.125
Marc1	6375.875	3570.875	6446.375	9129	1558.125
Tdo2	3571.5	3445.5	4211.5	3479.5	3376.25
Hpd	3571.5	3445.5	4211.5	3479.5	3376.25
Cyba	4646.5	4502.875	3781.875	4548.375	4430.375
Gypc	6187.75	6038.75	3923	6113.375	2809.25
Noc4l	4931.75	4791.75	5453.75	2381.375	4748.625
Sgk2	5387.75	5268.875	5895.375	512.625	5241.75
Tmem86b	3571.5	3445.5	4211.5	3479.5	3376.25
Gmfg	4882.375	4750.25	2771.5	4806.125	4682.375
Adgrd1	3571.5	3445.5	4211.5	3479.5	3376.25
Rbks	3726.25	1866.5	8761.375	8426.25	5227.75
Rad18	6103.625	3948.375	6303.25	4113.5	5728.25
Samsn1	5235.625	5124.625	1279.875	5191.25	5076.25
Lrrtm4	8994	8895.25	2637.75	6100	841.75
Prdm5	6282	6136.25	3184.375	6214.125	3481.125
Lig1	4805.75	4667.375	3112.875	4721.25	4598.75
Ptprn	2792.75	804.625	7638.5	7206	7153.875
Srrm2	10708.625	7925.125	3057.25	1378.875	5510.25
Scn3b	647.375	7809.125	7983.125	6423.375	4618.875
Tcf25	9432.875	7695	3249.75	3781.25	4340
Grin1	2911.25	310.125	7759	7340.75	7295.125
Psmd9	7232	5952	4761.25	2445.625	6848.5
Btbd10	3549	7827.125	6455.5	3468	6504.125
Edil3	6779.875	6643	7135	430.25	4392.625
1810030O07Rik	7534	7376	4941.375	4932.125	1421.75
Actg2	3571.5	3445.5	4211.5	3479.5	3376.25
Camsap1	5328	9540.875	3637.375	4351.375	4894.375
BC055324	7098	4083.125	4670	7674.5	3989.875
Stab2	3571.5	3445.5	4211.5	3479.5	3376.25
Ackr3	4600.125	4460	3961.625	4494.25	4380.5
Tekt5	3571.5	3445.5	4211.5	3479.5	3376.25
Plaa	3645.625	3770.5	7586.625	5868.625	8101.5
Padi3	3571.5	3445.5	4211.5	3479.5	3376.25
Sigmar1	3375	372.75	6232	8572.75	9735
Lig3	6530.25	3235.125	7970.375	1201.75	9889.875
Pglyrp3	3571.5	3445.5	4211.5	3479.5	3376.25
Gskip	6272	4579.375	6488.25	2316.875	5923.5
Hcfc2	9670.625	4582	6351.625	2009.75	4043.875
Aasdhppt	2185	5353.5	6910.625	5072	10066.875
Drp2	4969.625	4828.125	5457.25	4889.5	2152.5
Atg2b	3728.25	7760.375	8207.875	2215.75	5899.5
Hpca	5953.875	4718.375	6963.625	7330.75	1546
Ppp1r14a	7241.875	7131	7605.5	313.5	3141.75
Zfp827	2015.625	10228.375	7263.5	5841.5	3258.375
Efhc1	9877.375	3569.5	2682	7537.375	5159.125
Ankrd34b	3571.5	3445.5	4211.5	3479.5	3376.25
Katna1	3571.5	3445.5	4211.5	3479.5	3376.25
Ufl1	7339.625	5781.375	5210.75	1473.875	7360.375
Neurl4	4718.375	4582.75	3467.875	4632.625	4504.875
Uba2	5783.875	6163.5	9965.5	4738.375	1535.625
Tcf3	6013.375	5869.125	4762.25	5943.625	1907.5
Trub2	9003.125	5965.5	6647.375	2111.625	3752.5
Nrbf2	4944.125	4813.25	2537.125	4873.25	4744.5
Cdca7l	3571.5	3445.5	4211.5	3479.5	3376.25
Babam1	4421.25	3963.25	4746.375	6814.875	7413.875
Nmnat2	279.375	3217	6537.75	10454.75	8176
Tle1	6865.625	4271.375	1071.625	6605.625	6506.625
Tmem168	9397.125	7008	3367.75	6015.625	3060.625
Tram2	4714.25	4570.25	3504.875	4613.375	4503.375
Prss54	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem54	3571.5	3445.5	4211.5	3479.5	3376.25
Cep85	3571.5	3445.5	4211.5	3479.5	3376.25
Scyl3	5599.375	5759.875	2244.25	5293.625	9574.875
Txlna	5818.5	8071.5	3506.625	8651.625	2297.25
Id1	4623.75	4484.375	3877.875	4520.875	4402.125
Col6a2	3571.5	3445.5	4211.5	3479.5	3376.25
Syt9	452.375	9390.25	9146.125	3383	5866.375
Dyrk2	8184.375	1909.75	5768.75	6405.625	5531.375
Fhl5	5141	5021.875	1698.75	5082.375	4964.75
Rassf3	4986.125	4862.625	2349.75	4922.625	4793.625
Amd1	3892.25	5806	9864.375	605.5	8424.875
Wdr37	9385.5	4796	3865.25	5803.125	5108.375
Gsg2	3571.5	3445.5	4211.5	3479.5	3376.25
Apip	6282.25	7930.625	6701.625	3226.625	3613.25
Vps72	7309.125	7472.875	4235.625	6401.625	1049.25
Asic5	3571.5	3445.5	4211.5	3479.5	3376.25
Bst1	3571.5	3445.5	4211.5	3479.5	3376.25
Lrrc31	3571.5	3445.5	4211.5	3479.5	3376.25
Zfp704	5089.875	11166.375	7016.5	3980.5	1496.5
Gpr63	3571.5	3445.5	4211.5	3479.5	3376.25
Nms	3571.5	3445.5	4211.5	3479.5	3376.25
Dctn3	6265	5671.125	4241.75	3194.625	9330.5
Padi1	3571.5	3445.5	4211.5	3479.5	3376.25
Fbxl5	1797.375	7144.25	6010.75	3888.125	10045.875
Coq4	9871.625	5718.25	1612.25	3554.375	8018.375
Pla2g4d	3571.5	3445.5	4211.5	3479.5	3376.25
Ncf1	3571.5	3445.5	4211.5	3479.5	3376.25
Cox4i2	3571.5	3445.5	4211.5	3479.5	3376.25
Samd7	3571.5	3445.5	4211.5	3479.5	3376.25
Dusp16	4267.625	9295.625	8375	903.125	5792.75
Rpp25l	7845.75	7706.375	3796.75	1136.75	5983
Arid3c	3571.5	3445.5	4211.5	3479.5	3376.25
Fuca2	5880.625	737.75	3955.25	8158.25	9812.625
Psd3	4737.25	7789	2661.625	4582.5	7397.875
Lgr6	5516.25	5404.25	153	5458	5368
Snf8	6319.75	4011.625	4061.5	3608.375	9094.75
Prss48	3879.625	8741.875	8884	5226.125	649.25
Gdf9	4917.5	4777.375	5413.375	4828.125	2374
Galt	4596.75	3064.125	2450.75	8220.125	9619.25
Usp31	3734.875	8533.625	8785.5	443.875	6114.875
Pdzd7	2193.125	4414.125	8390.25	3862.75	7963.375
Sh3d19	6297.125	10184	8931	2189.5	997
Zfp503	5144.75	5012.125	5646.5	5096.25	1403.625
Pth	5916.875	5761.75	5281.25	2283.875	5696.75
Gabbr1	5655.75	8049.5	916.25	10865.375	3265.625
Snph	10636.375	5290.375	3499.125	8807.75	313.375
Prmt2	10308.375	8160.5	2916.5	2864.875	5110.875
Sdr16c5	3571.5	3445.5	4211.5	3479.5	3376.25
Gabra2	5493.125	5382.5	242.75	5435.375	5347.125
Adam23	677.125	7056.75	9216.25	8014.875	3546.75
5730508B09Rik	6611.375	4784	7832.25	940.5	7413.5
Fkbp4	7645	3630.375	3730.875	6894.375	7356.625
Bud13	4153.25	8131.125	5852.625	3668.25	5458.625
Nop56	8698.875	5905.625	3083	1675.625	7808.75
Ddx51	7651.75	1453.25	6276.75	3219.75	9991.25
Patj	597.625	3022	6413.75	8770.875	8704.125
Znrf2	1713.125	7098.75	3291	7614.625	7513.375
Tbc1d2	5009.375	4876.5	5532.25	2057.25	4834.75
Hs3st3b1	3571.5	3445.5	4211.5	3479.5	3376.25
Rsu1	1405.125	5314.75	5695	5087.875	4999.125
Shroom1	8822.875	10662.125	3078.75	475.625	5535
Zfpm1	7119	6939.875	4061	6205.25	1991.875
Hormad2	3571.5	3445.5	4211.5	3479.5	3376.25
Utp14a	5180.25	5053.125	5708.125	1353.625	5020.125
Ctu2	6075.375	5922.375	5387.875	5990.5	1152
C1qtnf4	6687.75	627.5	6909.75	6475	4726
Bco1	7850.375	7703.25	1298.875	4440.375	5833
Mybpc3	3571.5	3445.5	4211.5	3479.5	3376.25
Cops8	3871	1045.875	5774.625	8279	9199.5
Rasd2	6549.375	6422.75	552.375	6500	5042.125
Il11ra1	6117	7946	2661.375	10098	1377.25
Etv4	7705.25	7563	3938.375	6301.5	1411.125
Cdk19	5480	9870.5	8356.5	720.25	4097.75
Dagla	3571.5	3445.5	4211.5	3479.5	3376.25
Eif4g1	9503.25	6558.125	1962.125	4009.625	7346.875
Ppfia3	3371.375	5487.75	7193.625	9323.25	3384.5
Zfhx2	1859.125	7936.875	5345.25	6119.875	6482.75
Pdcl3	4702.125	4556	5200.125	3347.25	4504.125
Derl2	3340.625	7446.75	5151.75	2184	9896.875
Stard4	334.5	8101.375	6576.875	5982.5	7117.75
Ccdc80	5446.125	5337.625	422.5	5395.625	5302.875
Thtpa	5108.75	952.625	5104.5	8152.75	10450.625
Cox10	4935.5	4798.75	5432.5	4860.5	2278.75
Col1a2	3571.5	3445.5	4211.5	3479.5	3376.25
Kazald1	3571.5	3445.5	4211.5	3479.5	3376.25
Itga4	856.875	5426.25	5828.25	5239	5156.25
Pex11g	4966.75	4829.5	5484.875	2227.75	4795.875
Ap1g2	5359.875	1229.625	3625.25	10143.25	8595
Vps53	942	4477.5	5973.125	8040.375	9210.875
6330408A02Rik	7668.125	9583.125	4486.25	1491.25	5160.375
Dlx3	3571.5	3445.5	4211.5	3479.5	3376.25
Srp14	6263.625	1770.125	7981.25	3365.75	10055.875
Ppp6r1	3571.5	3445.5	4211.5	3479.5	3376.25
Nod1	4675.125	4536.25	3660.5	4580.125	4462.375
Idh3b	6113.125	6025.625	2465.25	3136.875	10226.5
Cbfa2t3	3200	4800.375	5271.5	4664.375	4569.125
C130074G19Rik	4651.5	4512.375	3743.75	4553.25	4442.25
Add2	494	2920.875	8765.875	8487.875	6965.75
Gtsf1	3571.5	3445.5	4211.5	3479.5	3376.25
Trip11	7724.25	5896.125	4882.25	1827.75	6881.125
Dlx4	3571.5	3445.5	4211.5	3479.5	3376.25
Serpina10	8149.5	942	5080.375	7975.25	5313.25
Ndufs3	6017	976.5	3307.875	9973.5	8255.5
Gli3	4888	4758.625	2766.25	4810.75	4686
Rps3a1	7742.5	10792.625	5706	1491.625	3090.25
Fam96b	6494.75	2904.875	8029.375	2198.25	7598.75
Coq6	6659.625	3219.125	1880.375	7537.625	9325.125
Dusp5	709.125	5448.5	5864.375	5272.5	5195.25
Mybl2	3571.5	3445.5	4211.5	3479.5	3376.25
Wls	8084.375	7955.875	1354.75	6594.75	3104.375
Cerkl	581.375	5469	5900.875	5311.75	5230.625
Npas2	8168.375	1192.75	3422.375	7969.25	6585.875
Mark1	2036	10228.875	3890.375	6926.875	5511.125
Kbtbd4	7865	5408.375	628.25	9539	6060.125
Dpep1	3571.5	3445.5	4211.5	3479.5	3376.25
Taf13	3571.5	3445.5	4211.5	3479.5	3376.25
Nek5	4842.125	4699.25	5327.5	4749.375	2686.875
Apom	6370.375	6224.5	3756.625	1980.625	6201.5
Lin7b	8442.75	5819.125	3012	2029	8133.75
Chmp1a	5905.625	5753.875	5741.625	1772.25	5705.375
Zfp292	2333.5	4273.75	6154	8547.875	7269.125
Hmgn2	7507	7250	1544.125	7620.875	5749.125
Aip	4624.25	4483.125	3869.375	4524.75	4404.125
Spire2	3175.5	4296	6362.875	5881.75	5788.75
Wdr47	3322.125	7522	2865.625	6098	8412.375
Smc3	992.625	7632.875	4696.375	7939	6448.375
Abcc12	3571.5	3445.5	4211.5	3479.5	3376.25
Rnd1	3571.5	3445.5	4211.5	3479.5	3376.25
Neurod1	103.75	5662	8511.25	3808.125	10523.25
Top1mt	4928.125	4790.75	5444	2409.5	4741.5
Fam161b	6257.375	6118.125	5467	6203.625	548.75
Vars2	8206.25	7452.25	2901.125	5438.75	3929.25
March11	6784	6.25	5279.375	6670.875	6573.875
Sult1e1	3571.5	3445.5	4211.5	3479.5	3376.25
Kcnh5	3571.5	3445.5	4211.5	3479.5	3376.25
Cadps2	18.25	6771.375	5211.875	6720.375	6632.25
Ncoa4	5577.75	6054	7403.875	8949.25	1631
Raver2	5574.5	1913.75	7117.875	10656.125	3364.125
Kcnc2	3571.5	3445.5	4211.5	3479.5	3376.25
Cdk10	8701.5	6352.625	5089.5	3362.5	3563.125
Timm8b	3951	6952.375	736.75	8590.875	8071.75
Gtf2a1l	5362	5249.25	751.625	5319.125	5213.5
Smo	5357.5	5247.875	778.5	5311.125	5210.25
Ube2z	10156.75	8088.75	4198.125	770.5	5075.125
AU019823	5775.625	7931.125	8258	2389.875	3387.625
1110037F02Rik	4261.5	6106	6451.25	2846.875	5880.625
Timm8a1	4745.75	4611.625	3348	4651.375	4538.875
Jak1	6084.375	3697.875	1959.25	10309.5	6483.875
Tmem201	4853.625	4713	5339.625	4762.75	2632.5
Gabbr2	2596.75	871.25	7683	7255.375	7208.25
Scnn1g	3571.5	3445.5	4211.5	3479.5	3376.25
Clu	8283.75	7911.25	430.125	4274.375	6794.625
Meox1	3571.5	3445.5	4211.5	3479.5	3376.25
Fcgr2b	3571.5	3445.5	4211.5	3479.5	3376.25
Prr9	3571.5	3445.5	4211.5	3479.5	3376.25
Dpf1	7599.5	5224.625	7673.375	6364	331
Crebl2	5191.125	8344.625	1990	9463.125	3533
Pih1d2	4861.5	4723.125	2885.875	4777.375	4658.375
Doc2a	4116.375	3765.125	7906	9509.125	1772.375
Kctd3	1236.875	5580	9918.25	5514.25	7453.5
Zc3h15	3474.375	1712.25	6222.125	6908.75	10333.75
Aldh16a1	4764.625	4623.625	5267.25	3089.875	4570.875
Prrc2b	7302.625	6421.875	3532.375	9708.75	2715.75
Stx7	1443.625	7939.75	4898.75	6668.625	6151.25
Galns	5795.875	5629.625	4690.625	5685.625	3946.875
Gpr160	3571.5	3445.5	4211.5	3479.5	3376.25
Tox2	5101.875	4970.5	5603	5046	1588.25
Fermt2	9730	8177.625	3098.5	3064.625	5363
Plbd1	3571.5	3445.5	4211.5	3479.5	3376.25
Tvp23a	8205.125	4182.75	7815.125	7260.875	876.125
Pcsk4	3571.5	3445.5	4211.5	3479.5	3376.25
Mrvi1	5263.75	5154.875	1161.5	5215	5108
Vstm2b	5662	9283.25	9406.125	1171.75	2171.75
Slc27a2	3571.5	3445.5	4211.5	3479.5	3376.25
Oscar	4989.125	4862.625	2342.625	4918.5	4795
Sost	3571.5	3445.5	4211.5	3479.5	3376.25
Dctn2	7109.75	6000.125	3730.5	7588.75	4638.875
Cga	3571.5	3445.5	4211.5	3479.5	3376.25
Taf5l	6205.375	1961.375	9001.625	3984.75	5798.375
1700019B03Rik	3571.5	3445.5	4211.5	3479.5	3376.25
Gja1	5535.625	5423.75	85.25	5475.5	5386.75
Galnt11	6128.75	1419.625	7555.75	10626.375	2969.625
Cep290	6332.5	2059	7752.5	3400.125	9266.25
Far1	3908.625	7695.5	8930.125	1373.375	5971.625
Gins3	3245.5	4787.875	5261.5	4655.5	4556.5
Ccdc151	3571.5	3445.5	4211.5	3479.5	3376.25
Gas8	9388.75	2956.125	1382.375	6892.125	7915.625
Sc5d	3909.625	6466.5	9892.625	1527.625	5276.25
Lhx5	5247.125	1820.125	5561.75	4952	4853.5
Dusp3	6081	3716	6223.375	3553.625	9152.375
Mbd6	8176.875	6045.75	4423.75	7969.625	1068.25
Adprm	5270.125	5154.125	5775.5	5235.625	859.75
Gpd2	1471.75	9254.375	8357.625	6370.875	3127.875
Pih1d1	5904.5	9902.25	3787.375	2868.875	4008.75
Slc35a5	7007.625	5201.375	4531.25	2815.375	8862.375
Rab11fip4	5577.375	1526	9880.375	3548.375	8056.625
Racgap1	7806.875	7655.75	3760.75	3304.125	4591.5
Mthfd1l	319.875	7609.875	5624.5	7507	6391.375
Timm9	5182.875	2373.375	9848.625	8445.875	3218.125
6430548M08Rik	2278.875	2448.375	8856.25	9946.25	6166.625
Nfyb	5703.25	7536.5	6063.125	1517.75	7805.5
1700006E09Rik	3571.5	3445.5	4211.5	3479.5	3376.25
Lrrc26	3571.5	3445.5	4211.5	3479.5	3376.25
Col4a3bp	1752.25	7083.875	7800.875	5886.625	6666.75
4930430F08Rik	2661.875	2775.25	9769.75	8351.5	5639.75
Gemin4	5571.25	7850.375	2997.875	3493.25	7607.125
Mrm3	5000.875	2787.5	5325	4715.125	4614.25
Maged1	8318.125	3089.5	6225	9628.125	1242.375
Ank	3983.625	1301.5	8512.375	5389.5	9483.75
Zfp358	8182.125	10350.625	1817.875	3654.5	3610.25
Tlx1	3571.5	3445.5	4211.5	3479.5	3376.25
Slc8a3	8620.5	415	8801.25	6520.5	3177.875
Rspo1	5517.75	386.375	5924.5	5345.5	5269
Glod4	9927.375	5492.625	4035	5394.5	2938.25
Gan	9544.875	7582.375	762.5	5138.25	5737.125
Pogk	4159.5	1181	8363.5	5988.5	8050.5
Lyar	6281	6140.875	4540.75	1732.75	6097
Slc26a3	8404.125	8191.125	3090.125	3032.625	3088.25
Scube3	9984.5	5759.75	2538.5	5805.25	3849.125
Lbx1	5567.75	53.375	6012	5443.75	5367.75
Xkr8	5026.25	4903.25	2184.375	4966.5	4831
Aqr	4995.75	7483.625	2443.5	9550.75	3889.875
Cops2	3645.625	5795.5	9586.625	1246.875	8056.875
Slc32a1	5545.375	197	5969.75	5399.125	5323.5
Klhl12	6090.25	4297.75	6271.625	5812.75	2932.875
4931428F04Rik	791.375	3084.375	9997.625	8670.875	5835.125
Imp4	3571.5	3445.5	4211.5	3479.5	3376.25
Sox8	9092	8994.75	5957.875	448.125	2866.25
Rasa1	676.75	3769.625	8642.875	8128.625	6565.125
Evc2	3571.5	3445.5	4211.5	3479.5	3376.25
Ccdc115	8760.875	5544.75	1435.875	7684.25	3336.625
Tdrd6	544.75	3678.625	7454.25	6996	6934.125
Sgcb	1358.75	5788.625	9587.625	7547.5	5335.125
Ccnd3	7760	5684.875	6180.875	5418	1818.375
Cpne3	1742.125	5735.625	7987.5	5895.125	7320.625
Synpo2l	8731.625	5437.75	6316.75	6863.25	458.125
Akr1a1	4853.25	4722	2902.5	4778.75	4652.375
Gpc4	4617.5	4474.875	3899.75	4511.25	4396
Cyp4x1	4692	526.5	7132.875	6666.75	6605
Mansc4	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem30b	3571.5	3445.5	4211.5	3479.5	3376.25
Uroc1	3571.5	3445.5	4211.5	3479.5	3376.25
Brdt	3571.5	3445.5	4211.5	3479.5	3376.25
Rassf7	2153.75	5122.375	5520.5	4905.75	4815.125
C3ar1	5022.25	4903.125	2199.875	4958	4827
Etv3	3133.625	5980.375	3917.25	6728.625	7641
Extl1	3571.5	3445.5	4211.5	3479.5	3376.25
Plp2	4599.875	3911.625	6542	6068.875	4496.125
Klhl42	8197.25	3550.125	9893	1102.875	5791.375
Crispld1	5246.375	5129.5	5757.875	5218.25	960.625
Mob3a	6300.5	6166.75	4185.5	6253.125	1515.25
Nsun7	4849.875	4705.125	5337.875	4757.5	2658.25
Eln	8290.875	8161	4900.875	229	5763.75
Slc39a6	7842.25	5505.375	9716.625	1454.75	3973.25
Prickle3	6157.875	6011	3794.5	3162.875	5965.375
Tmem183a	1316.625	5731.875	8096.125	3996.125	9489.875
Trim28	6477.125	4551.25	5685.625	2006.625	6199.125
Fah	6969	6867.125	1419.75	6971.5	2912.875
Ap3s2	5877.625	8869.375	3334.625	3868.5	6887.5
Mxra8	6486.875	6359.25	1783.5	6443	4102.5
Slc6a14	3571.5	3445.5	4211.5	3479.5	3376.25
Eogt	4800.25	4659.375	5308.125	2933.625	4608.75
Plxna4	6681.875	147.875	6960.75	6538.25	5247.125
Ghr	6982.5	1531.875	7205.25	6782.125	2858.375
Nlgn2	7473.25	3420.75	8069.125	9387.875	1119.75
Asf1a	7249.25	2224.5	5663.25	7222.25	6978.5
Tmem186	4823.25	4686.25	3045.375	4739.75	4613.125
Nipsnap1	5117.5	2358.75	5430.5	4819.375	4722.75
Kntc1	4879.25	4747.75	5396.5	2593.875	4695.875
Olfml3	5337.125	5231.25	832.5	5294.25	5196.375
Dnah6	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem98	8370.75	8241	4088.125	19	6544
F2rl1	3571.5	3445.5	4211.5	3479.5	3376.25
Nmur2	4745.75	4599.125	5246.25	3175.875	4547.125
Gk	5435.75	902.5	5794	5200.875	5114.5
Slc6a13	3571.5	3445.5	4211.5	3479.5	3376.25
Epn3	4540.125	4396.75	4203.25	4431	4315.5
Rpl18a	3725	3213.25	6567.875	6595.625	6503.625
Srsf11	7474	10717	3735	1231.125	5456.5
Grid2	6316.875	139	3033.375	11241.75	8011.25
Tead1	5747.5	10122.5	653.375	6284.125	5754
F2r	3571.5	3445.5	4211.5	3479.5	3376.25
Stx1b	3028.75	1738.375	10262.875	6239.25	7309.375
Stx4a	8759	8654.75	3164.375	1012.125	5618.625
Zbtb45	3571.5	3445.5	4211.5	3479.5	3376.25
Tesk1	7601.25	3335.375	6511.625	5097	6818
Timeless	3571.5	3445.5	4211.5	3479.5	3376.25
Prf1	3571.5	3445.5	4211.5	3479.5	3376.25
Msmo1	8817.875	10028	6181.75	2382.75	1074.875
Ermp1	3852.625	5604.5	8871.875	915.75	8447.75
Fbxo4	6662.75	6548	4033.875	6459.125	2127.25
9930012K11Rik	5936	5777.375	3731	5844.375	3925.875
Atp2c2	6590	6459.25	6961.5	4847.125	530.375
Lamtor2	7728.125	6747.875	6631.75	4788	476.875
Gpatch1	5013	4872.875	5538	2061.625	4834.625
Aldh1a3	6452.25	6306.25	6836.625	4012.625	1144.125
Echdc3	3571.5	3445.5	4211.5	3479.5	3376.25
Gab1	9143.875	9047.5	5392.75	287.75	3460.5
Dnajb9	6506.75	3409.875	5726.75	8093.5	3461.875
Fgd5	3571.5	3445.5	4211.5	3479.5	3376.25
Arsa	6078.875	5928.375	3684	5995.125	3374.625
Ptov1	8176.125	8164.25	2295.375	6222.25	2861.875
Guca1b	5579.625	5706.875	1852.5	6007.375	9782.625
Astl	3571.5	3445.5	4211.5	3479.5	3376.25
D630003M21Rik	9156.75	9052.125	2632.375	483.25	6054.75
Mag	7181	7062.125	7534.25	47.5	3612
Hmga2	6291.75	6160.875	5972.625	4659.625	2270.125
Unc93b1	4895.75	4773.75	2729.375	4822.875	4701.25
Ndufa4	3585.5	2585.625	5833.625	10058.5	7436.375
Rfx5	7792.75	2982.125	4143.25	9511.625	4069.125
Gstk1	10605.5	4925.5	5211.625	483.875	7832.625
Necap1	1321.125	3312.875	6536.875	7154.625	10208.125
Nwd1	3571.5	3445.5	4211.5	3479.5	3376.25
Tead2	4726.5	4587.875	3439.875	4635.125	4520.625
Hadh	4798.625	3544.875	7931.25	7602.125	3529.625
Sh3rf2	3571.5	3445.5	4211.5	3479.5	3376.25
Dctn1	8267.625	3346.125	5784.25	1107.625	10050.375
Hars2	4938.625	4809	2567.25	4866.125	4744.125
Senp1	4466.875	4210	8141.875	7610.25	1996.25
Syndig1	5305.125	359.375	7707	5666.75	10709.625
Fam206a	5794.375	2841.875	6128.25	10001.625	3569.5
Kif21b	11144.25	8046.75	1159.875	6260	2003.125
Rhog	7692.875	7539.875	7186.25	655.75	3909.625
Agbl3	3247.25	5516.125	7220.625	3130.625	10011.375
Rad21l	3571.5	3445.5	4211.5	3479.5	3376.25
Il1r2	3571.5	3445.5	4211.5	3479.5	3376.25
Oxct1	1924.25	4555.25	8125.25	7796.75	5547.25
Sec14l4	3571.5	3445.5	4211.5	3479.5	3376.25
Tgm5	3571.5	3445.5	4211.5	3479.5	3376.25
Kynu	3571.5	3445.5	4211.5	3479.5	3376.25
Slc20a1	4510.75	604.875	8104.25	8706.5	6718.375
Dcun1d4	9729.875	3886.875	6962.5	3641.625	3823.5
Pappa2	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem132d	6635.625	6503.875	7012.5	4832.875	468
Bod1l	6065.75	9503.75	4063.5	2918.375	5955.375
Cyp2u1	7515.5	5691.875	10855.5	985	3539.25
Drosha	5310	7279.125	6360	9138.25	1506.625
Phax	4346.125	2433.375	7507	7160.625	6132
