Gene	Granule	Purkinje	Basket	Astrocyte	Oligo	OPC
Hadhb	1718.8	22360.7	10235	14097.5	18866.5	6217.8
Adgrf3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir1960	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Drc1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
1700001C02Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Kcnk3	575	6656.1	7909.6	7936.8	7817	7907.4
Mir5625	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Slc35f6	7347.1	5928.299999999999	7305.700000000001	7377.6	7392	3456.9
Gm9899	698.8	6618.4	7892.2	7903.6	7794.299999999999	7883
Dpysl5	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Agbl5	10963.5	18023	10338.7	1094	19060.3	6826.5
Mapre3	5553.1	17475.7	18438.8	1592	10959.4	22506
Emilin1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Khk	7282.4	5888.3	7208.2	3561	7252.9	7310.8
Ost4	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmem214	11212.400000000001	9035.3	11236.8	6697.2	11318.7	3345.8
Preb	5395.8	10404.2	19082.9	488.7	12996.900000000001	22689.1
Cgref1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Slc5a6	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Abhd1	7408.2	6021.5	7327	2968.1	7364.4	7434.5
Atraid	18472	19110.199999999997	9818.2	14835.7	1548.9	9749
Tcf23	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Dnajc5g	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ucn	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mpv17	19111.5	14504.5	22834.1	943.4000000000001	10303.3	5544.700000000001
Gtf3c2	19060.6	9830.8	19146.1	11210.8	1859.9	6284
Trim54	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Eif2b4	7045.5	4930.299999999999	6030	18206.800000000003	15037.9	18490.4
Slc30a3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Zfp513	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ppm1g	11046.2	5988.8	11205.5	14427.2	14724.2	2309.7
Ift172	6057.4	13334.400000000001	6743.2	6104.8	18735	18638.7
Fndc4	19619.800000000003	863.8	5772.3	9810.2	19667.300000000003	14203
Krtcap3	10721.400000000001	9439.7	10718.5	7343.200000000001	3248.8	10854.4
Nrbp1	14933	10113.1	10461.400000000001	6593.799999999999	14873.400000000001	10347.5
Slc4a1ap	10231	18122.6	6120.799999999999	19020	5498.9	14636.9
Supt7l	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4930548H24Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gpn1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
AI839979	11146.599999999999	13335.6	7145.4	2112.7	14465.5	14408.8
Mrpl33	15243	14195.900000000001	11147	1435	6476.6	11439.8
Rbks	7590.9	6236.9	7501.700000000001	2019.5	7535.1	7617.8
Mir3473e	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Fosl2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ppp1cb	5465.6	22543.9	1363.4	19194.6	14399.5	10800.1
Prr14l	9480.8	22592.7	18946.7	13320.3	6223.7	6056.2
Ywhah	5714.4	76.2	10959.4	22953.3	14421.3	18810.199999999997
Ctbp1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Spon2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Maea	18556.9	10047.599999999999	6520.1	1131.5	14909.7	18548.2
Uvssa	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nkx1-1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Fam53a	10526.4	13929.1	15191.7	14956.5	1369.3	7081.7
Slbp	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tacc3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmem129	2423.3999999999996	13343.099999999999	14616.9	10622.8	14678.8	6231.4
Fgfr3	7943.5	6685.2	7863.8	172.7	7871.6	7964.5
Letm1	7685.299999999999	6355.4	7596.6	1524.5	7624.8	7712.2
Whsc1	5561	18114.5	1717	22510.5	15220.2	10187.8
Nelfa	6392.5	13029.9	6490.8	18356.5	14358.8	14172.7
Mir7024	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nat8l	5909.8	13793.3	5678.3	9471.3	18995.1	18913.5
Gm1673	11065.2	9801.1	11044.5	2793.7	11187.3	5748
Haus3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mxd4	14612	18336.199999999997	14959.8	282.5	5874.8	18795.4
4930557J02Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sh3bp2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tnip2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir7036b	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nop14	6959.4	9799.4	11078.5	6708.9	6768.299999999999	11143.599999999999
Mfsd10	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir467g	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Msantd1	7274.9	5884.2	7201.1	3588.2	7246.8	7305.8
Dok7	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir3097	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Hgfac	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Lrpap1	6969.1	13011.900000000001	14289.6	2588.4	14370.2	10789.9
Adra2c	2508.7	6168.1	7596.4	7521.1	7466	7538.6
4930478P22Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Trmt44	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Acox3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4931431C16Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sh3tc1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Htra3	7808.4	6514.1	7721.4	879.4	7742.6	7838.1
Psapl1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir7689	3893.1	2383.4	3794.6	3958.4	3772.4	3896
2210406O10Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tada2b	7287.700000000001	5894.6	7212.4	3542.3	7256.6	7315.6
Ccdc96	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Grpel1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
D5Ertd579e	18881.8	541.7	6069.299999999999	22994.3	10413.5	13751.3
Bloc1s4	15524.5	14459.599999999999	9794.2	15326.7	2684.1	5347.299999999999
Man2b2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mrfap1	14415.599999999999	19157.199999999997	5321.1	23823.3	1066.6	9629.8
Ppp2r2c	694.0999999999999	13588.3	6448.5	19407.1	9943.3	23411.6
Ppp2r2cos	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Wfs1	7968.4	6651.5	912.9000000000001	7849.2	7794	7883
Crmp1	10498.7	688.5999999999999	5388.200000000001	15360.900000000001	15486.2	15469.400000000001
Evc	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cytl1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Msx1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Msx1os	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Stx18	7291.700000000001	5900.9	7217.1	3506.6000000000004	7263.1	7319.4
Tmem128	11326.599999999999	17800.4	11063.7	18522	1772.6	6020.700000000001
Lyar	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Zbtb49	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Otop1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Drd5	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4930487D11Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Zfp518b	7382.299999999999	5961.2	7338	7403.7	7425.2	3305.8
Hs3st1	641.8	13742.3	19975.8	23483.5	4967.9	10550.400000000001
Nkx3-2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir6414	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm7854	1620.3000000000002	6370.5	7760	7700	7635	7710.8
Cc2d2a	22806.2	18189.1	14396.3	637.5	11347	5890.700000000001
Bst1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Fgfbp1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tapt1	1430	17933.5	10708.3	18640.2	6194.5	15038.3
4930431F12Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Clrn2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Qdpr	15725.5	10656.5	18922.300000000003	18595.7	21.9	5249.1
Med28	9691.9	18792.6	10071.8	19373.4	1017	14253.7
Lap3	7974.4	6705.9	7911.4	8043.6	390.8	8086.8
1600023N17Rik	7639.799999999999	6226.5	7589.1	7659.200000000001	7678	2011.9
Ncapg	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm3414	3893.1	2383.4	3794.6	3958.4	3772.4	3896
9630001P10Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4930405L22Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir218-1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Pacrgl	14758.9	13636.7	10948.6	2226.9	7064.8	10967.599999999999
5730480H06Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Adgra3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4930448I18Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir8117	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir6417	11027.2	5937.9	3049.8999999999996	10834.5	10931.400000000001	10903.2
9230114K14Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
C130083M11Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sod3	7938.299999999999	6679	7857.5	205	7864.4	7960.6
8030423F21Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sepsecs	11162.900000000001	9556.6	2172.2	14233.5	18374.300000000003	14336.1
Pi4k2b	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Anapc4	10130.599999999999	21695.6	10107.1	19034.1	2332.1000000000004	9947.599999999999
Slc34a2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
5033403H07Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sel1l3	117.2	6773.4	7968.6	8037.4	7902.6	7992.8
Smim20	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Rnu7	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cckar	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm10440	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4930459L07Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4933402J10Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
G6pd2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Dthd1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
5830416I19Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
1700027F09Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
C030018K13Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm3716	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Klf3	15631.5	14645.5	15650.9	768.5	5989.5	10081
Tlr1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir574	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tlr6	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Wdr19	7342.6	5956.9	7270.1	3248.7	7310.3	7376.2
Rpl9	14237.2	19126.3	9960.5	24050.5	4874.6	4821.2
Klb	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugdh	11484.8	6469.6	11520.1	11459.2	11486.8	468.70000000000005
Smim14	5341.4	18065.699999999997	10079.2	18969.7	9899.5	13903.599999999999
Ube2k	9834.2	17531.6	9714.9	22787.2	14824.400000000001	2136.5
Rhoh	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Chrna9	3893.1	2383.4	3794.6	3958.4	3772.4	3896
9130230L23Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
1700126H18Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nsun7	11102.6	9817.900000000001	11066.2	6148.6	11215.400000000001	2801.6000000000004
Uchl1os	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Uchl1	10983.6	1586.6	11030.8	10933.8	11045	6728.6
Phox2b	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmem33	14413.3	22088.2	6484.9	19112.199999999997	1714	6378.1
Slc30a9	5984	14445.2	1812.6999999999998	22331.5	10474.8	18365.5
C330024D21Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Bend4	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Shisa3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm5108	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4930425K10Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gnpda2	5524.8	14023.900000000001	2054.7	14875.5	15170.5	11332.2
Yipf7	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Guf1	10245.9	5651.1	635.8	22543.4	15195.4	18929.300000000003
Cox7b2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gabra4	7929.299999999999	6669.2	7849	247.1	7857.4	7952.2
Commd8	7437.7	6059.299999999999	7352.5	2793.7	7395.4	7469.1
Nfxl1	10712	13914.6	2662.8	14805.900000000001	14845.8	6538.5
Gm5868	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Zar1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nipal1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tec	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Slain2	1695.8	21321.4	10545.400000000001	18469.9	15048.8	6158
Ociad1	9173.5	22159.5	5058.2	17366.4	9765.400000000001	18670.4
Ociad2	11613.8	384	6596.6	11422.7	11465.2	11481.8
Cwh43	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sgcb	10444.4	22358.300000000003	18462.6	14893.9	1656.3000000000002	5584.4
Lrrc66	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Dancr	19679.8	8905.900000000001	10081.8	23473.1	9491.8	5209.1
Snora26	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Rasl11b	15304	537.5	15339.4	15289.8	5302.8	11461.3
Lnx1	11389.6	10158.6	7616.9	11265.5	11385.1	935.5
Gm6116	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gsx2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Chic2	13454.400000000001	19043	9559.5	5773.299999999999	23666.1	1945.9
Pdgfra	8021.2	6770.8	7953.4	8083.299999999999	7958.9	27.9
Gm19583	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir7025	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Kdr	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmem165	14608.2	21895.800000000003	18487.300000000003	14957.7	5835.7	895.9
Nmu	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Pdcl2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm7271	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cep135	3893.1	2383.4	3794.6	3958.4	3772.4	3896
C530008M17Rik	7373.2	5988.700000000001	7291.9	3109.8	7334.6	7402.1
Aasdh	11218.8	9912.5	11237.8	11200.099999999999	6118.1	3007.3
Arl9	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Paics	14889.400000000001	13772.9	9759.5	6703	10866.9	6440.4
Thegl	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Srp72	10922.3	13585.2	6787.4	2207.5	18154	18016.6
1700112J05Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Hopx	7930.9	6670.8	7850.2	241.3	7858.4	7954.299999999999
Noa1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Rest	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Spink2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Igfbp7	3893.1	2383.4	3794.6	3958.4	3772.4	3896
1700017L05Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir1187	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tecrl	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Stap1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cenpc1	18448.5	8891.8	5982.1	23097.3	6205.1	14176.4
Gnrhr	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmprss11d	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmprss11a	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmprss11f	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmprss11e	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Tmprss11b	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ythdc1	11099.6	21785.1	14378.4	10367.9	1873.1	14503.1
Ugt2b1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2b35	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2b5	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2b36	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2b37	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2a3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2b38	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sult1b1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2a1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ugt2a2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Csn1s1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sult1e1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir3969	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Csn2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Csn1s2a	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Prr27	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Csn3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Odam	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm7337	3893.1	2383.4	3794.6	3958.4	3772.4	3896
BC037156	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Smr3a	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cabs1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Smr2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Prol1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm7714	3893.1	2383.4	3794.6	3958.4	3772.4	3896
1700041A01Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Amtn	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ambn	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Utp3	15794.5	17478.9	5326.6	10250.7	1345.4	19504.4
Jchain	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Enam	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Grsf1	5984.9	9539.8	815.1	22521.4	15196.099999999999	19208.2
Dck	7438.5	2184.9	7442.2	7421.1	7351.8	7394.9
Gc	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Npffr2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm7056	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cox18	10917.6	2213.4	7345	10733.7	10837.8	10802.7
Gm9958	2568	10280.1	10931.7	11338.5	6173.1	11489
Afp	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Alb	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Afm	14673.400000000001	18784.4	14140.4	19591.9	4481	5124.7
Rassf6	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl5	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Pf4	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ppbp	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl15	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Epgn	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ereg	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Areg	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm19619	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Btc	3893.1	2383.4	3794.6	3958.4	3772.4	3896
1700063O14Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm1045	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Rchy1	10178.8	18210.2	5150.2	18535.6	5336.7	18987.6
Thap6	7402.9	6014.7	7315.1	2996.5	7356.1	7428.299999999999
G3bp2	18703.699999999997	9371.3	1174.5	23336.6	9966.7	14175.5
Ppef2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
U90926	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl10	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl11	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl9	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sdad1	7500.700000000001	1888.2	7494.6	7484.5	7409.9	7455.2
Scarb2	10322.1	22823.6	19088.3	15495.8	560	5105.9
Mir6415	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nup54	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Fam47e	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Stbd1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir1961	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sowahb	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Sept11	5727	135.1	9634.3	15836.2	15870.8	15873.5
2010109A12Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ccng2	2053.8	18105.1	14421	18794.699999999997	10670.7	5744
C87414	3893.1	2383.4	3794.6	3958.4	3772.4	3896
BC061212	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm7978	3893.1	2383.4	3794.6	3958.4	3772.4	3896
A430089I19Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
AA792892	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm3139	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm16513	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm16367	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm3259	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm3286	3893.1	2383.4	3794.6	3958.4	3772.4	3896
D5Ertd577e	3893.1	2383.4	3794.6	3958.4	3772.4	3896
E330014E10Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cxcl13	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mrpl1	1262.9	17880.9	6582	18215.699999999997	14509.1	18292.4
Anxa3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gm8013	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Paqr3	15220.2	14056.1	1634.4	14984.1	7068.3	10131.5
Bmp2k	11854.5	10792	11802.2	5352.5	707.4000000000001	11997
Gk2	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Prdm8	8053.6	6821	266.7	8011.1	7906.6	7995.8
Fgf5	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mir703	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Bmp3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Hnrnpd	6521.6	18469.1	970.2	23657.6	13793.5	9931.4
Enoph1	7420.8	6015.9	7386.5	7450.1	3322.6	7527.2
Hnrnpdl	17804.8	13729.8	9891.099999999999	24026.9	865.2	10282.8
Tmem150cos	3893.1	2383.4	3794.6	3958.4	3772.4	3896
2310034O05Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Lin54	3893.1	2383.4	3794.6	3958.4	3772.4	3896
5430416N02Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Plac8	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Hpse	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Agpat9	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Mrps18c	1697.9	14512.2	5477	15306.7	10505.3	15577.7
Fam175a	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nkx6-1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cds1	7803.6	368.5	7743.2	7840	7700.700000000001	7771.4
Slc10a6	3893.1	2383.4	3794.6	3958.4	3772.4	3896
1700016H13Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Klhl8	7114.8	9175.5	3061.3	14405.3	14634.9	14556.3
Mir5619	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Hsd17b11	15173.099999999999	14055.4	15187.7	10058	2039.3	6280.6
Hsd17b13	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Nudt9	7646.700000000001	6304.9	7556.9	1732.6	7589	7671.5
Sparcl1	15738.2	10460.7	15769.1	13.6	15765.4	5193.8
Dspp	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Dmp1	7861	6583.2	7777	600.1	7793.2	7890.4
Ibsp	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Spp1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
BC005561	6679.799999999999	13155.400000000001	14667.6	18693.4	18660.9	1459
D930016D06Rik	14040	9454.400000000001	19052.5	23386.199999999997	6488.4	925.7
Abcg3	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gbp8	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gbp9	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gbp10	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gbp6	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Gbp11	7992.5	6731.2	7929.5	8063.299999999999	294	8101
Lrrc8b	11724.2	10560.1	11711.9	11745.7	384.5	6570.2
Lrrc8c	11397.4	5971.700000000001	11441.9	11349.8	1455	11483.5
Barhl2	371.1	6709.2	7934.5	7978.6	7851.2	7943.2
Hfm1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Cdc7	1169	14401.4	9877.6	18639.8	19038.6	6334.2
Lpcat2b	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ephx4	2757.3	6114.4	7541.5	7476.4	7422.8	7487.3
A830010M20Rik	5945.299999999999	18464.8	14609.7	23374.5	638.3	10349.1
Glmn	6494.200000000001	9338.7	6749.9	14343	14568.5	14487.3
1700028K03Rik	3139.1	6039.700000000001	7456.6	7405.7	7346.9	7409.6
Gfi1	3893.1	2383.4	3794.6	3958.4	3772.4	3896
A930041C12Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
4930428O21Rik	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Ube2d2b	3893.1	2383.4	3794.6	3958.4	3772.4	3896
Fam69a	597.9	10399.2	6614.4	18349.6	18719.300000000003	15203.7
Rpl5	6022.2	18402.2	14068.3	22516	10512.2	1787
Mtf2	5241.799999999999	17912	1415.1	22674.4	15015.3	11177.2
Tmed5	15346.8	18589.2	15121.2	14919	1078.7	4789.299999999999
Pigg	7310.9	5890.6	7269.299999999999	7339.9	7353.4	3652.2
Dr1	2342.2	6201.4	7626	7554.8	7505.1	7575.5
Atp5k	14265.599999999999	5605.7	9949.400000000001	18932.8	14333.7	13799.099999999999
Mfsd7a	7480.1	6111.5	7395.2	2580.5	7431.1	7508
