Gene	granule	basket	astrocyte	oligo	opc
Polr3h	7823.25	5522.375	3257.75	9133.375	3027.125
Acaa2	3384.25	3422.25	3139	3262.25	3596
Elp2	5538.75	1941.875	7382.25	7234.125	6348.125
Puf60	10384.125	8006.125	5043.875	975.875	4943.25
Slc7a8	302.375	6737.25	4520.125	6621.375	6787.125
Epg5	1903.75	5897.375	8568.25	3947.125	8313.375
Gpr18	3423.75	8302.25	7716.5	4040.875	5161.625
Il25	3384.25	3422.25	3139	3262.25	3596
Pycrl	3384.25	3422.25	3139	3262.25	3596
Gpr15	4723.625	4794.125	4442.5	4737.625	2732.875
Washc5	9218.25	7629.5	1549.25	4419	5969.5
Wnt10b	3384.25	3422.25	3139	3262.25	3596
Tmem173	3384.25	3422.25	3139	3262.25	3596
Neil2	3384.25	3422.25	3139	3262.25	3596
Cyth4	3384.25	3422.25	3139	3262.25	3596
Tsta3	4112	5909.625	844.875	7509.625	9766.625
Krt18	3384.25	3422.25	3139	3262.25	3596
Dnajc4	3751.125	3794.5	5755.75	9759.625	5327
Maff	3384.25	3422.25	3139	3262.25	3596
Rpusd1	3318	4700.25	4272	4482.625	4731.125
Zfp622	8198	2042.5	8761.125	5407.625	3977.625
Zfp598	3857.25	3445.125	6275	7168.125	9562
Fermt3	3384.25	3422.25	3139	3262.25	3596
Cab39l	7756.625	6546.75	7418.375	489.5	5196.375
Sos1	4247	5904.375	9034.75	4060.5	4645.375
Cpsf7	5325.875	3484.75	8839.375	4324.125	7544
Dleu7	4619.625	4691.125	4348.25	4622.75	3156
Apobec2	3384.25	3422.25	3139	3262.25	3596
Prelid1	5751.875	7685.75	3574.625	2725.5	7705
Abhd17b	5907.25	8443.25	9779.625	539.875	3954
Hlcs	1004.5	5290.75	4857.25	5056.125	5309
Spatc1	3384.25	3422.25	3139	3262.25	3596
Sema5a	4930.25	6784.75	6369	6620	305.25
Pdia5	3384.25	3422.25	3139	3262.25	3596
Cpt1a	5033.625	5065	1075.25	4975.625	5237.125
Cfap58	3384.25	3422.25	3139	3262.25	3596
Rac2	3384.25	3422.25	3139	3262.25	3596
Nell2	387.75	5398.5	5067.75	5200.5	5458.25
Lama1	4621.75	4689.25	4353	4624.5	3154.875
Lzts2	7325.625	10395.5	4231.375	174	6565.875
Trio	3200.125	8338.875	4826	11034	1231.625
Arl3	2896.125	8078	1317.375	9645.375	6674
Aaas	7912.5	8381.25	3239.5	5846.75	2814.375
Ccs	8245.25	10164.25	1055.375	5215.75	3832.75
Lyl1	4025.25	6226.375	2815.625	5884.625	6237.25
Aars2	4161.25	464.75	6140.125	8158.75	8230.625
Dhh	3384.25	3422.25	3139	3262.25	3596
Smc5	1702.875	7349	8923.5	4289.75	6452.5
Osr2	3384.25	3422.25	3139	3262.25	3596
Dnah8	3384.25	3422.25	3139	3262.25	3596
Ctsf	7346.75	1281.75	5078.75	5265.25	10678.75
Klhdc3	3782	6371.25	1014.375	7995.25	8083.75
Dcstamp	3384.25	3422.25	3139	3262.25	3596
Gpatch11	5296.875	8185.75	7319.125	2209.625	4662.875
Opalin	7417.125	7463.5	7303.75	95.375	2808.25
Ednrb	7214	7260.625	146.5	7229.5	3050
Cabp4	6151.75	1563.5	7623	3700.25	8246.625
Trhr	3384.25	3422.25	3139	3262.25	3596
Tnfrsf21	5212	5269	4986.5	5207	757.875
Kcng3	3384.25	3422.25	3139	3262.25	3596
Nedd4l	118	6959.875	3833.375	8187.5	8267.875
Plekhh2	8313.5	8386.25	3563.75	683.375	6395.125
Tmprss2	3384.25	3422.25	3139	3262.25	3596
Meltf	3384.25	3422.25	3139	3262.25	3596
Ahnak	4878.5	4917.5	1676.5	4831.625	5077.625
Ddx46	4054.5	9593.875	2112.125	5853.75	5974.125
Rbm24	5284	5320.75	103	5212	5463
Ltbp3	2902.375	7728.625	6366.5	10142.25	1720.25
Hgh1	1013.75	4924.625	4911.125	7686	7759.625
2510009E07Rik	1984.625	6122.25	5363	9620.75	5423
Klc4	6358.875	7920.375	3943.625	3512	6143
Gng3	3917.75	1145.75	7650.125	10150.5	5460
Fam160b1	2189.75	4233.5	7322.75	9486	4771.75
Tll2	3384.25	3422.25	3139	3262.25	3596
Spata9	3384.25	3422.25	3139	3262.25	3596
Carnmt1	5378.5	1930.5	9842.75	7111.625	5004.875
Ankrd28	8133.625	10765.75	6419.5	1073.625	2240.875
Arsk	7582.25	5891.375	7117.375	2502	4313.5
Rnf180	8126.125	3597.875	6122.125	8131	1407.5
Slc8a1	3462.375	5430.75	11172.25	650.875	7838.75
Rtp1	3384.25	3422.25	3139	3262.25	3596
Fads2	6951.25	7013.875	265.25	7019.25	3651.5
Slc12a2	5483.25	9067.5	10866.75	41	3142.375
Cacul1	4184.625	1473.125	10532.75	5604.25	5712.25
Slc18a2	5044	2050.5	4565.25	4844.5	5093.75
Atp13a1	3187.125	7719.625	3935.375	9063.125	4268.5
Mcidas	3384.25	3422.25	3139	3262.25	3596
Elp3	7513.75	5164.5	8605.75	5663.25	2809.375
Adcy5	9121.75	3144.875	8852.625	1424.75	4927.25
Gmpr2	3473.25	9725.625	3225.375	6157	6006
Rab3c	3184	200.5	7058.75	7213.75	7387.5
9130011E15Rik	2726	4189	6956.5	5796.625	8957.375
Htr2a	3384.25	3422.25	3139	3262.25	3596
Tomm70a	3867.125	1680.875	9947.5	7779.75	5628
Zfp397	3559.375	3455.125	7937.125	7943.25	6114.25
Rab18	8194.25	4092.125	9225.625	2294.875	3986.25
Rgmb	2172.625	5028.375	4526.875	4772.25	5015.875
Scaf8	4027.375	2364.875	9773	5703.875	5859
Exoc6	2062.875	5668.5	8850	3646.375	8348.375
Supt16	2000.375	4716.5	8926.625	3924.875	8333.625
Abi3bp	5235.25	5270.5	285	5166.75	5425.25
Actr8	3699.5	3622.375	8535.5	5742	7749.375
Sec14l5	7195.5	7258.5	7039.75	41	3554.375
Impa2	3384.25	3422.25	3139	3262.25	3596
Ltn1	5609.25	5730.125	10125.875	1604.75	5508.75
Rad21	1113	6324.5	9178.625	6205.75	5815.75
Zfp521	1015.5	4817.25	3120.875	11265	8390.5
Snx24	6023.875	7794.5	9719.75	1253.125	3803.125
Gp5	3384.25	3422.25	3139	3262.25	3596
Tst	5197.875	5230.875	430.5	5133.75	5391.25
1810013L24Rik	7442.625	5178.875	10019.875	3693.75	2312.75
Snx2	7771.25	3993.375	9189.125	1687.5	5994.625
Nudt18	4052	6051.875	2444	5869.25	6045
Ccdc88b	3384.25	3422.25	3139	3262.25	3596
Tspan14	9439.625	8318.125	3708	502.875	6481.375
Nupl1	3872.75	3752.75	9448.875	7930.5	2620
Glyr1	2264.75	5699.125	4048.125	7248.875	9412.125
Cxxc1	2457	8529.75	1287.5	10253.375	6047.5
Tgds	9640.125	5476.625	7141.25	4286.625	1983
Cadps	5609.125	522.75	10676.875	7825.875	3961
Rnf219	4847.625	4920.25	4560.625	4871.375	2242.125
Psmc6	5767.625	1961.5	10936.125	5208.75	4801.5
Carmil3	3946.75	4690	909.5	8476.125	8571.625
Capsl	5008.375	5043.25	1180.75	4947	5205.75
Ubn1	7627.375	7932.125	5584.5	1681	4778.625
Tppp2	3384.25	3422.25	3139	3262.25	3596
Enthd1	3384.25	3422.25	3139	3262.25	3596
Efhb	3384.25	3422.25	3139	3262.25	3596
Fhod3	3384.25	3422.25	3139	3262.25	3596
Alk	3384.25	3422.25	3139	3262.25	3596
Rai14	3384.25	3422.25	3139	3262.25	3596
Serpine3	5713.75	8004	7391.375	4285.875	2144.25
Ovol1	6650	6744.5	6366	1736.125	3586.25
Slc15a1	3384.25	3422.25	3139	3262.25	3596
Zc3h13	3864.5	2863.625	5605.625	6984.75	9402.5
Prss22	3384.25	3422.25	3139	3262.25	3596
Usp25	8543.75	3875.375	8376	1038.5	6256
Rarb	6852.5	3107.25	1483.375	6710.375	6887.375
Slc39a4	3384.25	3422.25	3139	3262.25	3596
Gpr108	5448.625	8501.625	667.625	4519.75	8490.25
Lmbrd2	3306.625	1751.5	9626.625	8261.75	5666.25
Atp9b	7235.5	4346.25	8626.75	5986.5	2429.5
Ghitm	5595.5	499.375	10933.25	5422.125	6152.625
Eif4b	3846.875	3931.375	9923.75	3759	7112.875
Fut11	1652.75	3543.5	8030.875	6274.25	8171.5
Slc22a2	3384.25	3422.25	3139	3262.25	3596
Dnajc15	5323.625	876.875	4895	5123.125	5383.75
Fam118a	5816	5899.25	2876.75	5901.375	4239.375
Dupd1	3384.25	3422.25	3139	3262.25	3596
Slc22a3	3384.25	3422.25	3139	3262.25	3596
Kpna3	1219	3774.75	10233	7677.875	5684.25
Mzb1	3384.25	3422.25	3139	3262.25	3596
Aqp6	818.375	2372.625	7130.875	7273.375	7443
Psmb1	9677.625	7626.75	3719	4530.875	2092.25
Cyp26a1	3384.25	3422.25	3139	3262.25	3596
Taf5	1693.625	4219.5	7488.125	5964	8109.25
Dgcr14	4860.625	4928.25	4574.375	4886.75	2181
Spata24	6964	7012.125	874.625	2991.125	7227.75
Smug1	6186.625	3641.125	4627.875	4003.25	8018.625
Pfdn1	2325.25	3694.125	5558.375	8449.875	8052.5
Scarf2	3384.25	3422.25	3139	3262.25	3596
Gnal	4700.25	557.625	6342.375	6637.5	6813.5
Celsr1	3384.25	3422.25	3139	3262.25	3596
Tab1	7717.5	9912.75	2116.5	5442.375	3389.375
Msh6	4175.25	8015.25	7287.625	3752.5	5654
Dcp1a	5131.125	7447.875	5590.125	2348.5	8026.25
Tssk4	3384.25	3422.25	3139	3262.25	3596
Hnrnpa1	6118.25	1111.5	9361.25	4344.625	7655.625
Ppl	3384.25	3422.25	3139	3262.25	3596
Mat1a	3384.25	3422.25	3139	3262.25	3596
Dpp3	8247.375	6157.5	9549.75	1134	3516.75
Stub1	7632.625	5677.375	5365.625	9131	2168.5
Ppm1b	5543.875	1844.75	9390	3757.375	8056.125
Wdfy2	6262.75	7552.75	9521.5	895	4369.125
Polh	3384.25	3422.25	3139	3262.25	3596
Senp2	5099.75	1637	9953.75	3799.75	8212.5
Mocos	3384.25	3422.25	3139	3262.25	3596
Pacs1	5877.625	3746.875	7487.5	10064.875	1437.375
Snx4	9612.5	5911	3846.375	5907.125	2301.875
Tmprss6	3384.25	3422.25	3139	3262.25	3596
Vps37a	4891	3577.375	10616.875	5545.875	3808.625
Slc22a1	3384.25	3422.25	3139	3262.25	3596
Gga1	5957.875	8144.125	554.75	8320.25	4509.625
Atl3	6268.75	8441	8919.5	1006	3873
Arap3	3384.25	3422.25	3139	3262.25	3596
Atp12a	3384.25	3422.25	3139	3262.25	3596
Fzd6	4911.875	4946.5	1543.125	4863	5115
Tkfc	4684.875	4721.875	2454	4636	4883.125
Ap5b1	6837.5	7718	9671.125	1088.75	3310
Ss18	8160.125	9941.375	6587.625	3161.375	756.75
Banf1	4016.25	5899.875	7626	1477.25	8231.125
Sstr3	3384.25	3422.25	3139	3262.25	3596
Pum3	8340.125	3937.125	7843.625	1570.125	5853.375
Zfand3	2202.25	9705.375	7097.625	5844.125	3739
Gch1	3384.25	3422.25	3139	3262.25	3596
Lrrc55	3384.25	3422.25	3139	3262.25	3596
Foxh1	3384.25	3422.25	3139	3262.25	3596
Tigd3	4837.875	4912.25	4569.25	2281.5	5118.875
Slc25a30	3384.25	3422.25	3139	3262.25	3596
Sac3d1	8559	6926.25	8239.25	629.5	3134.875
Mppe1	4238.625	1067.125	6290.75	6635.625	6811.75
Ppp1r32	3384.25	3422.25	3139	3262.25	3596
Grina	5303.375	3460.75	291.375	11037.625	8552.875
Adk	10048.75	3240	1423.875	6128.875	7747.625
Fam178a	3144	1150.125	10553.375	5821.5	8007
Parp2	5527.625	3662.5	7622.375	5252	7752.5
Tnrc6b	2157.5	5863.25	3704.875	7224.25	9641.5
Noc3l	9697.625	5394.625	8311.75	1743.875	3535.5
Pibf1	9683	8177.875	5757.875	1754.375	3215.375
Fads3	3384.25	3422.25	3139	3262.25	3596
Micall1	10217.375	8043.875	6567.625	196	3529
Gm94	3384.25	3422.25	3139	3262.25	3596
Sox10	7407.75	7453	7295.25	2249.5	684.75
Rnf151	3384.25	3422.25	3139	3262.25	3596
As3mt	4665.625	4735.125	4390.75	4681.5	2959.25
Marveld2	551.125	5370.25	5011.5	5161	5417.5
Mtss1	11221.75	3662.875	804.125	7908.875	4897.375
Cby1	3083.875	5871.125	4304.875	5719.875	5870
Ppwd1	5069.25	5246.875	9486.5	1514.125	8092.875
Clybl	5249.75	5286.75	227.75	5180.25	5437.25
Slc25a32	5654	5788.375	3981.5	7382.5	4231.125
Itm2b	837.375	10275.5	7895.875	2999.125	6608.125
Pias2	5674.5	1733.625	10092.625	7293.25	3844.25
Itga1	3384.25	3422.25	3139	3262.25	3596
Fam208a	8087.625	5491.625	10662.625	946	3429
Plpp1	4680	4755.125	4408.625	4696.75	2899
Piwil2	3384.25	3422.25	3139	3262.25	3596
Fra10ac1	5385.375	3477	7767.875	3361.125	9866.5
Hnrnpc	1640.25	7153	10492.75	5887.5	3273.25
Srebf2	8039.125	10526.625	3059.5	1246.875	5764.625
Khsrp	7360.875	6054.5	7650.125	3416.375	5513.5
Derl1	2308.625	4104.625	6893.625	5787.625	9590
Cyc1	5939.5	1357.625	9810.625	4463.625	7040.875
U2af1	6227.75	7595	9400.875	1560.625	4005.375
Csad	5907	9872	924	7581.875	3479.5
Tubb4a	4920.25	9283.875	10611.125	102.75	3687.75
Tmx3	7533	1445.625	10871	3474.625	5340.375
Zdhhc6	5877.125	1899.25	5802.125	8123.25	6176.375
Nsmce2	7295.75	9335.875	4369.125	1936.5	5648
Sept5	8084.75	3544.625	298.75	9734.25	6914.625
C1ql4	3384.25	3422.25	3139	3262.25	3596
Cpb2	3384.25	3422.25	3139	3262.25	3596
Klf12	7240.75	2533.25	6895.5	7162.375	1238.5
Peli2	747	9795.5	8085.875	6570.75	3376.375
Sugt1	7442.375	9788.375	5482.875	3674.875	2318.75
Ankrd2	3384.25	3422.25	3139	3262.25	3596
Gpx8	5965.75	6038.5	4564.125	6056.375	1824.5
Zfp641	8706.75	5662.625	168.125	10938.625	3099.625
Uchl3	7439.75	3435.875	10699.625	5987.625	1085.375
Mcrs1	3224.875	4728	4294.75	4509.125	4758.25
Actr1a	5141.5	9600.25	5781.25	1623	6414.375
Espl1	3384.25	3422.25	3139	3262.25	3596
Rock1	3601.875	3877.125	10166.25	5180.75	6983.75
Fbxo16	3384.25	3422.25	3139	3262.25	3596
Acer1	3384.25	3422.25	3139	3262.25	3596
Rnf17	3384.25	3422.25	3139	3262.25	3596
Matn2	3384.25	3422.25	3139	3262.25	3596
Ppp3cc	7522.625	1016.625	9788.625	4351	5974.25
Nlrc4	3384.25	3422.25	3139	3262.25	3596
Bin3	4599.125	5874.625	2662.375	5723	5869
Fgf17	3384.25	3422.25	3139	3262.25	3596
Qpct	6459.5	6552.625	6222.875	5075.75	698
Slc30a6	4635.625	6263	4206.125	3042.125	6364.5
Cuedc2	1147.875	4942.875	7326.5	6118.75	8334
Recql4	3384.25	3422.25	3139	3262.25	3596
Srd5a2	3384.25	3422.25	3139	3262.25	3596
Sorbs3	8772.25	8845.375	2334.75	1011.375	6352.625
Tut1	3961.75	7051.25	7010	4313.25	4670.875
Cyb561a3	5773.875	5852.25	2739.75	5850.125	4505
Eif3e	7970.875	3310.75	10302	5134.5	1859.5
Adcy6	6661.75	6727.375	1264.5	6753.5	3490
Cyp39a1	3384.25	3422.25	3139	3262.25	3596
Ribc2	4574.25	4623.5	2877	4534.75	4771.5
Map3k4	3403.5	1740.25	9692.25	8456.75	5314.625
Sf3b2	7225.375	6287.125	9394.375	4024.625	2244.75
Ssh3	3603.5	8306.5	1230.75	9254	5909
Tnfrsf11b	3384.25	3422.25	3139	3262.25	3596
Xdh	3384.25	3422.25	3139	3262.25	3596
Cela1	3384.25	3422.25	3139	3262.25	3596
Krt82	3384.25	3422.25	3139	3262.25	3596
Ccnf	3384.25	3422.25	3139	3262.25	3596
Ap5m1	3368.125	4238.25	9657	3754.5	7708.625
Xpo5	6158.625	2715.625	6872.375	5470	8011.125
Dpy30	9777.375	7967.875	6204.25	3203.875	1462.5
Prph	3384.25	3422.25	3139	3262.25	3596
Fars2	2461.25	7299	3865	8830	6174
Slc22a6	3384.25	3422.25	3139	3262.25	3596
Naa40	4992.375	3240.375	2016.75	8407.25	9996.125
Ttc5	9521.25	7491.75	5566.875	4461.25	1590.875
Dmrt3	3384.25	3422.25	3139	3262.25	3596
Slc35g1	5051.875	5121	4789.625	5072.375	1396.75
Zbtb3	3384.25	3422.25	3139	3262.25	3596
Trpm6	3384.25	3422.25	3139	3262.25	3596
Zadh2	4239.875	3876.125	6804.875	6337.375	7650.25
Thbs2	3384.25	3422.25	3139	3262.25	3596
Neurl1a	171.25	6666.125	6308.5	6579.125	5272.375
Haao	10086	8077.75	3735.25	5543	1040.875
Pck2	3232.875	1224.875	6599.75	6904	7081.25
Gpr84	3384.25	3422.25	3139	3262.25	3596
Lhcgr	3384.25	3422.25	3139	3262.25	3596
Tfb1m	3384.25	3422.25	3139	3262.25	3596
Zcchc6	6248.625	9705.875	813.5	6022.5	5971.625
Fshr	3384.25	3422.25	3139	3262.25	3596
Il7r	3384.25	3422.25	3139	3262.25	3596
Tmem114	3384.25	3422.25	3139	3262.25	3596
Map6d1	6267.875	8932.125	10155.25	146	3082.5
Bicdl2	3384.25	3422.25	3139	3262.25	3596
Zdhhc8	3915	6273	2097.125	6100.125	6265.875
Chchd1	5922.75	3334.125	8690.875	6273.5	3187.125
Fam173a	8496.5	9890.25	52.5	5599.5	4663.625
Tbc1d5	10324	6155.375	8765.875	156.75	3199.625
Lamp3	3384.25	3422.25	3139	3262.25	3596
Laptm4b	10102.375	7868.375	6124.875	1044.375	3481.375
Rangap1	3384.25	3422.25	3139	3262.25	3596
Spry4	6989.75	7031.375	3087.125	7017	766
Crtac1	3384.25	3422.25	3139	3262.25	3596
Pla1a	3384.25	3422.25	3139	3262.25	3596
Cdk7	7792.125	5218.75	4164.625	9322	1949.5
Lvrn	3384.25	3422.25	3139	3262.25	3596
Syt7	2683.875	589.375	7104.5	7246.5	7421
Adamts12	3384.25	3422.25	3139	3262.25	3596
Reep4	8065.5	9962.5	5611.125	1686.625	3324.25
Spag1	428.5	8114.25	6158	6446	6354.75
Hdgfrp2	9753.375	8114.125	3263.5	1142.75	6189
Plau	3384.25	3422.25	3139	3262.25	3596
Rabggta	3116.875	6207.875	5815.75	7236	6036.25
Cd2ap	9295.375	4019	7579.125	1825.25	5795.5
Dym	571.125	4429.125	8003.625	5863.75	9749.625
Btbd9	1952.125	9885.375	3479.625	7758.25	5545.125
Ctnnd2	5400	7251	613.625	11182.75	4152
Tob2	5595.625	10838	2929	1569.25	7839.5
Sipa1	6716.375	6810.125	6445.75	1659.75	3457.125
Pdcd11	3384.25	3422.25	3139	3262.25	3596
Tbccd1	3384.25	3422.25	3139	3262.25	3596
Iqgap2	3384.25	3422.25	3139	3262.25	3596
Stk24	6340.5	6413.25	2144.375	6445.75	3558.25
Cdh24	6599.125	6657.5	4422.375	6657	569.625
Asic1	5053.125	2604.875	9157.125	9307.5	1291.625
Pard6g	1195.75	5253.5	4793.25	5009	5260.375
Cryl1	6692.875	6749.25	3592.875	6759.75	1112
Lrit2	3384.25	3422.25	3139	3262.25	3596
Sp7	4880.75	4960.25	4614	2079.375	5169.25
Ubxn7	3888.625	9531.375	7289.875	3961.75	3930.75
Nid2	3384.25	3422.25	3139	3262.25	3596
Txnl1	3486.625	986.125	10568.75	5861.75	7572
Copz1	7311.375	4283	2092.375	8073.375	6129.25
Epcam	3384.25	3422.25	3139	3262.25	3596
Nalcn	5027.125	1432	8480.25	8879.5	3575.625
Olfm4	3384.25	3422.25	3139	3262.25	3596
Blk	3384.25	3422.25	3139	3262.25	3596
Basp1	5258.375	5311	5046.25	5239.75	577.375
Mipep	2448.5	4953.25	4463.625	4701.5	4950.375
Kcnk4	4688.75	3279.75	4305	4538.75	4788.25
Mlst8	5463.125	9029.625	4092.5	3730.25	5761.5
Stc1	3384.25	3422.25	3139	3262.25	3596
Mrpl49	7544.25	3536.125	10741.625	2923.125	4252.75
Ano6	6550.25	6624	458.5	6633.625	4631.625
Kat5	3319.125	9415	3266.625	5940.625	7042.375
Mief1	7346.625	8013.25	5434.375	1606.75	5855.625
Ttbk1	5230.125	5141.375	10853.75	3497.375	3841.875
Mcm4	3384.25	3422.25	3139	3262.25	3596
Scaf11	4204.375	5882.5	9728.375	1012.5	7767.625
Gfra2	3384.25	3422.25	3139	3262.25	3596
Ebpl	4710.125	4786	4429.125	4724.25	2789.875
Kif11	3384.25	3422.25	3139	3262.25	3596
Tnfrsf13c	3384.25	3422.25	3139	3262.25	3596
Exosc1	4245.125	5680.25	7657.875	2017.625	7598.5
Kcnrg	912.375	10752.375	8456.625	2597	5918.125
Lrg1	3384.25	3422.25	3139	3262.25	3596
March6	3913.5	791	9931	6178.875	7795.875
Pnpla3	5988.375	1233	7939.125	8424.25	3743.75
Zfp385a	6965.25	260	3868.5	6888	7059
Arhgef28	7202.75	7259	7071.5	1002.875	2555.5
Ndufa6	8052.75	3096.25	6858	7327.125	3829.5
Enc1	4591.625	4664.125	4325.75	4594.25	3259.25
Tmem138	6304.375	5984	3992.625	6379.375	2582.125
Cramp1l	7833.875	7665.5	1914.375	5823	4628
Neurog1	3384.25	3422.25	3139	3262.25	3596
Fezf2	3384.25	3422.25	3139	3262.25	3596
Dmrt2	3384.25	3422.25	3139	3262.25	3596
Ppp6r3	2393.875	5799.125	7098.125	8919.75	4432
Has1	318.5	2912.875	7116.375	7265.5	7435.75
Ffar4	3384.25	3422.25	3139	3262.25	3596
Slc4a9	3384.25	3422.25	3139	3262.25	3596
Hps6	3384.25	3422.25	3139	3262.25	3596
Kcnk18	3384.25	3422.25	3139	3262.25	3596
Zmat2	8037.625	8144.375	8052.875	1294.5	3132.25
Srf	5350.875	7609.875	3784.375	6363	4322.875
Dact2	3384.25	3422.25	3139	3262.25	3596
Npr3	3384.25	3422.25	3139	3262.25	3596
Fam172a	8505.75	5087.625	9670.5	2036	3363.875
Ppp2r5d	2219.625	6171.375	4045.5	7618.125	7288
Ptpn20	3384.25	3422.25	3139	3262.25	3596
Dhx57	5864	4336.75	6837.125	7601.75	2762.75
Trpm3	2925.25	5386.125	376.375	9191.375	10726.875
Gnl3	3865.25	796	10046.75	5750.25	8247.625
Tmem41a	5020.5	2115.75	4546.125	4826.75	5077.125
Glt8d1	10627	7558.125	1868.25	3571.125	5027.375
Mb21d2	6556.25	744.75	9970.5	8731	2619.875
Mapk1ip1l	5142	3820.25	9934	6718.375	4119.75
Nubp2	4925.25	4992.375	4658.125	1925.25	5211.125
Slc30a5	7325.75	3696.625	8145.25	6060.75	2843.25
AI846148	9568.5	8386.125	1170.625	5998.375	3432.125
Dzip1	8824	1406.75	4518.875	10804.875	3061.125
Trim8	6011.125	10330.5	600.375	5774.25	5850.875
Zfpm2	2914.625	758	5838.875	11136.375	7962.25
Calhm3	3384.25	3422.25	3139	3262.25	3596
Lox	3384.25	3422.25	3139	3262.25	3596
Adprh	8110.25	3179.375	9957.75	1603	5811.5
Ccdc14	3384.25	3422.25	3139	3262.25	3596
Papd4	5177.625	2342.5	10210.375	4975.5	6851.5
Sybu	1356.125	3231.5	5644	8158	10209.75
Krt80	3384.25	3422.25	3139	3262.25	3596
Cpn2	3384.25	3422.25	3139	3262.25	3596
Aqp4	5290.5	5326.75	80.5	5217.375	5467.75
Bysl	4555.875	4628.625	4293.75	4560.25	3393.75
Ppp1r3c	6340.125	6407.25	516	6396	5241.375
Socs1	3384.25	3422.25	3139	3262.25	3596
Nhlrc2	2525.5	7835.75	3817.5	8837.5	5510.75
Zdhhc16	4013.125	5940.5	6005	5932.125	5976.5
Rpl8	8709.25	3700.125	9538	5077.75	1317.625
Adrb2	4969.375	70.875	6456	6696.375	6856.125
Cpox	8513.625	6679.125	9977.25	185.125	3109.625
Ndufb9	6344.375	1938.5	7075.625	3954.75	7676.75
Krt1	3384.25	3422.25	3139	3262.25	3596
Smagp	3384.25	3422.25	3139	3262.25	3596
Tep1	3384.25	3422.25	3139	3262.25	3596
Cyp1b1	3384.25	3422.25	3139	3262.25	3596
Kcnk5	3384.25	3422.25	3139	3262.25	3596
Pdgfb	3384.25	3422.25	3139	3262.25	3596
Ttc37	1860.375	3099.75	9439.125	7658.25	6573.375
Ero1l	3663.25	1255.375	9919.875	6422.125	7502.625
Ints6	5688.625	7531	9491	3872.5	2021.125
Dnajc9	3584.5	896.375	9887.75	6105	7799.375
Lrrtm2	2741.25	10960.25	8453.25	5958	493.75
Tnfsf11	3384.25	3422.25	3139	3262.25	3596
Odf3b	3384.25	3422.25	3139	3262.25	3596
Gata6	3384.25	3422.25	3139	3262.25	3596
Cacnb3	6190.5	3771	7196.5	7735.375	2036.25
Igfals	3384.25	3422.25	3139	3262.25	3596
Atg12	6126.625	3608.5	10111.875	3610.625	5325.25
Mlana	3384.25	3422.25	3139	3262.25	3596
Glo1	6500.5	8045	1477.625	3243.5	8114.75
Pola2	7309.25	7418.375	2405	3835.125	6302.125
Spink7	3384.25	3422.25	3139	3262.25	3596
Gpt	7876.75	8718.125	3944.5	337	6441.875
Dgkh	5415.125	339.5	5091.5	5250.5	5504.5
Krt4	3384.25	3422.25	3139	3262.25	3596
Mchr1	3384.25	3422.25	3139	3262.25	3596
Rnf139	5471.625	6035	7432.625	3467.375	7472.5
Nynrin	6640.375	6706.875	749.5	6730.5	4021.25
Impact	8068	517.25	7572.375	4567	7979.25
Rps19bp1	4715.375	4786.25	4452.25	2779	4972.875
Lect2	3384.25	3422.25	3139	3262.25	3596
Fam160b2	3967.25	4292.375	9312.625	5749.375	4356.125
Ndc80	3384.25	3422.25	3139	3262.25	3596
Hbegf	6481	3312.125	5986.5	6437.375	2960.375
Ciita	4984	1268.625	5785	7572.125	7644.125
Rad17	5645.125	1655.25	9467.25	3889.125	8015.375
Ccdc87	3384.25	3422.25	3139	3262.25	3596
Naprt	4875.875	4912.25	1678.75	4829.875	5076.75
Kif27	3384.25	3422.25	3139	3262.25	3596
Ptchd4	1468.75	3027	6579	6896.25	7072
Stip1	9413.75	5052.25	7051.75	3317	5519.5
Wdr7	3644.5	1384.875	9468.75	5958.75	8195.875
Bambi	5062.25	5094.25	968.375	5003.625	5264.5
Ubtd1	2853.625	5962.5	4150.375	5808.125	5960.375
Pcdh17	8294.625	8369.625	6653.375	3940.25	61.75
Fosl1	4811.25	6456.375	9820.625	4734.125	1490.375
Il17rd	3384.25	3422.25	3139	3262.25	3596
Gabrr3	3384.25	3422.25	3139	3262.25	3596
Nfatc1	4691.5	4730.875	2429.75	4644.25	4889.25
Atxn7	6164.75	4013.875	1433.75	9513.875	7485.25
Lrrc10b	3384.25	3422.25	3139	3262.25	3596
Mep1b	3384.25	3422.25	3139	3262.25	3596
Mtmr6	6179.75	6853.75	7064.5	3522.75	4293.25
Eif3a	9196.5	3521.75	6806.875	3921.625	5673.125
Incenp	3384.25	3422.25	3139	3262.25	3596
Josd1	2472.5	6196.5	6721.125	7203.625	4569.875
Dpp9	4415.25	7387.5	2427.75	7312.375	4800.25
Lpxn	3384.25	3422.25	3139	3262.25	3596
Dus3l	7080.625	3504.125	5906	3201.125	9969.125
Eif3d	4470.625	6017.375	1748.25	5869.75	6020.375
Prelid2	3384.25	3422.25	3139	3262.25	3596
Fam170a	3384.25	3422.25	3139	3262.25	3596
Rax	3384.25	3422.25	3139	3262.25	3596
Kif20b	3384.25	3422.25	3139	3262.25	3596
Klf9	5133.75	10686.625	506	3676.25	8631
Atg14	2335.375	6543.375	6375.375	4003.375	7707.125
Aqp5	4062.25	2296	5893.75	6268.25	6430.75
